11,1,28,178.805
11,1,29,187.999
11,1,30,197.181
11,1,31,206.363
11,1,32,215.545
11,1,33,224.727
11,1,34,233.909
11,1,35,243.130
11,1,36,252.350
11,1,37,261.571
11,1,38,270.792
11,1,39,280.013
11,1,40,289.236
11,1,41,298.459
11,1,42,307.682
11,1,43,316.905
11,1,44,326.128
11,1,45,335.351
11,1,46,344.574
11,1,47,353.797
11,1,48,363.020
11,1,49,372.243
11,1,50,381.466
11,1,51,390.688
11,1,52,399.911
11,1,53,409.134
11,1,54,418.357
11,1,55,427.580
11,1,56,436.803
11,1,57,446.026
11,1,58,455.249
11,1,59,464.472
11,1,60,473.695
11,1,61,482.918
11,1,62,492.141
11,1,63,501.364
11,1,64,510.587
11,1,65,519.810
11,1,66,529.032
11,1,67,538.255
11,1,68,547.478
11,1,69,556.701
11,1,70,565.924
11,1,71,575.147
11,1,72,584.370
11,1,73,593.593
11,1,74,602.816
11,1,75,612.039
11,1,76,621.262
11,1,77,630.485
11,1,78,639.708
11,1,79,648.931
11,1,80,658.154
11,1,81,667.377
11,1,82,676.599
11,1,83,685.822
11,1,84,695.045
11,1,85,704.268
11,1,86,713.491
11,1,87,722.714
11,1,88,731.898
11,1,89,741.082
11,1,90,750.266
11,1,91,759.450
11,1,92,768.634
11,1,93,777.818
11,1,94,787.002
11,1,95,796.186
11,1,96,805.370
11,1,97,814.554
11,1,98,823.738
11,1,99,832.922
11,1,100,842.104
11,1,101,851.286
11,1,102,860.468
11,1,103,869.650
11,1,104,878.832
11,1,105,888.014
11,1,106,897.196
11,1,107,906.378
11,1,108,915.560
11,1,109,924.742
11,1,110,933.924
11,1,111,943.106
11,1,112,952.288
11,1,113,961.470
11,1,114,970.652
11,1,115,979.834
11,1,116,989.016
11,1,117,998.198
11,1,118,1007.380
11,1,119,1016.562
11,1,120,1025.743
11,1,121,1034.925
11,1,122,1044.107
11,1,123,1053.289
11,1,124,1062.471
11,1,125,1071.653
11,1,126,1080.835
11,1,127,1090.017
11,1,128,1099.199
11,1,129,1108.381
11,1,130,1117.563
11,1,131,1126.745
11,1,132,1135.927
11,1,133,1145.109
11,1,134,1154.291
11,1,135,1163.473
11,1,136,1172.655
11,1,137,1181.837
11,1,138,1191.019
11,1,139,1200.201
11,1,140,1209.383
11,1,141,1218.565
11,1,142,1227.747
11,1,143,1236.929
11,1,144,1246.111
11,1,145,1255.293
11,1,146,1264.475
11,1,147,1273.657
11,1,148,1282.839
11,2,149,1292.022
11,2,150,1301.209
11,2,151,1310.397
11,2,152,1319.584
11,2,153,1328.772
11,2,154,1337.959
11,2,155,1347.146
11,2,156,1356.334
11,2,157,1365.521
11,2,158,1374.709
11,2,159,1383.896
11,2,160,1393.084
11,2,161,1402.271
11,2,162,1411.459
11,2,163,1420.646
11,2,164,1429.833
11,2,165,1439.021
11,2,166,1448.208
11,2,167,1457.396
11,2,168,1466.583
11,2,169,1475.771
11,2,170,1484.958
11,2,171,1494.145
11,2,172,1503.333
11,2,173,1512.520
11,2,174,1521.708
11,2,175,1530.895
11,2,176,1540.083
11,2,177,1549.270
11,2,178,1558.458
11,2,179,1567.645
11,2,180,1576.832
11,2,181,1586.020
11,2,182,1595.207
11,2,183,1604.395
11,2,184,1613.582
11,2,185,1622.770
11,2,186,1631.957
11,2,187,1641.144
11,2,188,1650.332
11,2,189,1659.519
11,2,190,1668.707
11,2,191,1677.894
11,2,192,1687.082
11,2,193,1696.269
11,2,194,1705.457
11,2,195,1714.644
11,2,196,1723.831
11,2,197,1733.019
11,2,198,1742.206
11,2,199,1751.394
11,2,200,1760.581
11,2,201,1769.769
11,2,202,1778.956
11,2,203,1788.143
11,2,204,1797.331
11,2,205,1806.518
11,2,206,1815.706
11,2,207,1824.893
11,2,208,1834.081
11,2,209,1843.268
11,2,210,1852.456
11,2,211,1861.643
11,2,212,1870.830
11,2,213,1880.018
11,2,214,1889.205
11,2,215,1898.393
11,2,216,1907.580
11,2,217,1916.768
11,2,218,1925.955
11,2,219,1935.142
11,2,220,1944.330
11,2,221,1953.517
11,2,222,1962.705
11,2,223,1971.892
11,2,224,1981.080
11,2,225,1990.267
11,2,226,1999.455
11,2,227,2008.642
11,2,228,2017.829
11,2,229,2027.017
11,2,230,2036.204
11,2,231,2045.392
11,2,232,2054.579
11,2,233,2063.767
11,2,234,2072.954
11,2,235,2082.141
11,2,236,2091.329
11,2,237,2100.516
11,2,238,2109.704
11,2,239,2118.891
11,2,240,2128.079
11,2,241,2137.266
11,2,242,2146.454
11,2,243,2155.641
11,2,244,2164.828
11,2,245,2174.016
11,2,246,2183.203
11,2,247,2192.391
11,2,248,2201.578
11,2,249,2210.766
11,2,250,2219.953
11,2,251,2229.140
11,2,252,2238.328
11,2,253,2247.515
11,2,254,2256.703
11,2,255,2265.890
11,2,256,2275.078
11,2,257,2284.265
11,2,258,2293.453
11,2,259,2302.640
11,2,260,2311.827
11,2,261,2321.015
11,2,262,2330.202
11,2,263,2339.390
