13,1,0,0.000
13,1,1,0.920
13,1,2,1.840
13,1,3,2.760
13,1,4,3.680
13,1,5,4.599
13,1,6,5.519
13,1,7,6.439
13,1,8,7.359
13,1,9,8.279
13,2,1,0.919
13,2,2,1.838
13,2,3,2.757
13,2,4,3.676
13,2,5,4.595
13,2,6,5.514
13,2,7,6.433
13,2,8,7.352
13,2,9,8.271
13,3,1,0.919
13,3,2,1.839
13,3,3,2.758
13,3,4,3.678
13,3,5,4.597
13,3,6,5.517
13,3,7,6.436
13,3,8,7.356
13,3,9,8.275
13,4,1,0.920
13,4,2,1.840
13,4,3,2.760
13,4,4,3.681
13,4,5,4.601
13,4,6,5.521
13,4,7,6.441
13,4,8,7.361
13,4,9,8.281
13,5,1,0.920
13,5,2,1.841
13,5,3,2.761
13,5,4,3.681
13,5,5,4.601
13,5,6,5.522
13,5,7,6.442
13,5,8,7.362
13,5,9,8.282
13,6,1,0.920
13,6,2,1.840
13,6,3,2.760
13,6,4,3.681
13,6,5,4.601
13,6,6,5.521
13,6,7,6.441
13,6,8,7.361
13,6,9,8.281
13,7,1,0.920
13,7,2,1.840
13,7,3,2.759
13,7,4,3.679
13,7,5,4.599
13,7,6,5.519
13,7,7,6.438
13,7,8,7.358
13,7,9,8.278
13,8,1,0.919
13,8,2,1.838
13,8,3,2.757
13,8,4,3.676
13,8,5,4.595
13,8,6,5.514
13,8,7,6.433
13,8,8,7.352
13,8,9,8.271
