12,1,0,0.000
12,1,1,0.920
12,1,2,1.840
12,1,3,2.759
12,1,4,3.679
12,1,5,4.599
12,1,6,5.519
12,1,7,6.439
12,1,8,7.358
12,1,9,8.278
12,2,1,0.919
12,2,2,1.837
12,2,3,2.756
12,2,4,3.674
12,2,5,4.593
12,2,6,5.511
12,2,7,6.430
12,2,8,7.349
12,2,9,8.267
12,3,1,0.919
12,3,2,1.838
12,3,3,2.757
12,3,4,3.676
12,3,5,4.595
12,3,6,5.514
12,3,7,6.432
12,3,8,7.351
12,3,9,8.270
12,4,1,0.919
12,4,2,1.838
12,4,3,2.758
12,4,4,3.677
12,4,5,4.596
12,4,6,5.515
12,4,7,6.434
12,4,8,7.353
12,4,9,8.273
12,5,1,0.919
12,5,2,1.839
12,5,3,2.758
12,5,4,3.677
12,5,5,4.596
12,5,6,5.516
12,5,7,6.435
12,5,8,7.354
12,5,9,8.274
12,6,1,0.919
12,6,2,1.838
12,6,3,2.758
12,6,4,3.677
12,6,5,4.596
12,6,6,5.515
12,6,7,6.434
12,6,8,7.354
12,6,9,8.273
12,7,1,0.919
12,7,2,1.838
12,7,3,2.757
12,7,4,3.676
12,7,5,4.596
12,7,6,5.515
12,7,7,6.434
12,7,8,7.353
12,7,9,8.272
12,8,1,0.920
12,8,2,1.839
12,8,3,2.759
12,8,4,3.678
12,8,5,4.598
12,8,6,5.517
12,8,7,6.437
12,8,8,7.356
12,8,9,8.276
