15,1,0,0.000
15,1,1,0.920
15,1,2,1.841
15,1,3,2.761
15,1,4,3.681
15,1,5,4.601
15,1,6,5.522
15,1,7,6.442
15,1,8,7.362
15,1,9,8.283
15,2,1,0.919
15,2,2,1.838
15,2,3,2.757
15,2,4,3.676
15,2,5,4.595
15,2,6,5.514
15,2,7,6.433
15,2,8,7.352
15,2,9,8.271
15,3,1,0.919
15,3,2,1.839
15,3,3,2.758
15,3,4,3.678
15,3,5,4.597
15,3,6,5.516
15,3,7,6.436
15,3,8,7.355
15,3,9,8.275
15,4,1,0.920
15,4,2,1.839
15,4,3,2.759
15,4,4,3.678
15,4,5,4.598
15,4,6,5.517
15,4,7,6.437
15,4,8,7.356
15,4,9,8.276
15,5,1,0.919
15,5,2,1.839
15,5,3,2.758
15,5,4,3.678
15,5,5,4.597
15,5,6,5.517
15,5,7,6.436
15,5,8,7.356
15,5,9,8.275
15,6,1,0.919
15,6,2,1.839
15,6,3,2.758
15,6,4,3.677
15,6,5,4.596
15,6,6,5.516
15,6,7,6.435
15,6,8,7.354
15,6,9,8.273
15,7,1,0.919
15,7,2,1.838
15,7,3,2.756
15,7,4,3.675
15,7,5,4.594
15,7,6,5.513
15,7,7,6.432
15,7,8,7.351
15,7,9,8.269
15,8,1,0.919
15,8,2,1.837
15,8,3,2.756
15,8,4,3.675
15,8,5,4.593
15,8,6,5.512
15,8,7,6.430
15,8,8,7.349
15,8,9,8.268
