8,1,0,0.000
8,1,1,0.921
8,1,2,1.841
8,1,3,2.762
8,1,4,3.682
8,1,5,4.603
8,1,6,5.523
8,1,7,6.444
8,1,8,7.364
8,1,9,8.285
8,2,1,0.919
8,2,2,1.839
8,2,3,2.758
8,2,4,3.677
8,2,5,4.597
8,2,6,5.516
8,2,7,6.436
8,2,8,7.355
8,2,9,8.274
8,3,1,0.920
8,3,2,1.840
8,3,3,2.760
8,3,4,3.679
8,3,5,4.599
8,3,6,5.519
8,3,7,6.439
8,3,8,7.359
8,3,9,8.279
8,4,1,0.920
8,4,2,1.840
8,4,3,2.760
8,4,4,3.680
8,4,5,4.600
8,4,6,5.520
8,4,7,6.440
8,4,8,7.361
8,4,9,8.281
8,5,1,0.920
8,5,2,1.840
8,5,3,2.760
8,5,4,3.680
8,5,5,4.600
8,5,6,5.520
8,5,7,6.440
8,5,8,7.360
8,5,9,8.280
8,6,1,0.921
8,6,2,1.841
8,6,3,2.762
8,6,4,3.682
8,6,5,4.603
8,6,6,5.523
8,6,7,6.444
8,6,8,7.365
8,6,9,8.285
8,7,1,0.921
8,7,2,1.843
8,7,3,2.764
8,7,4,3.686
8,7,5,4.607
8,7,6,5.529
8,7,7,6.450
8,7,8,7.371
8,7,9,8.293
8,8,1,0.922
8,8,2,1.843
8,8,3,2.765
8,8,4,3.687
8,8,5,4.609
8,8,6,5.530
8,8,7,6.452
8,8,8,7.374
8,8,9,8.296
