3,1,1,0.920
3,1,2,1.841
3,1,3,2.761
3,1,4,3.682
3,1,5,4.602
3,1,6,5.523
3,1,7,6.443
3,1,8,7.364
3,1,9,8.284
3,2,1,0.920
3,2,2,1.840
3,2,3,2.760
3,2,4,3.680
3,2,5,4.599
3,2,6,5.519
3,2,7,6.439
3,2,8,7.359
3,2,9,8.279
3,3,1,0.921
3,3,2,1.842
3,3,3,2.763
3,3,4,3.684
3,3,5,4.605
3,3,6,5.525
3,3,7,6.446
3,3,8,7.367
3,3,9,8.288
3,4,1,0.922
3,4,2,1.844
3,4,3,2.766
3,4,4,3.688
3,4,5,4.610
3,4,6,5.532
3,4,7,6.454
3,4,8,7.376
3,4,9,8.298
3,5,1,0.923
3,5,2,1.845
3,5,3,2.768
3,5,4,3.691
3,5,5,4.613
3,5,6,5.536
3,5,7,6.459
3,5,8,7.381
3,5,9,8.304
3,6,1,0.924
3,6,2,1.847
3,6,3,2.771
3,6,4,3.694
3,6,5,4.618
3,6,6,5.542
3,6,7,6.465
3,6,8,7.389
3,6,9,8.313
3,7,1,0.925
3,7,2,1.850
3,7,3,2.775
3,7,4,3.700
3,7,5,4.625
3,7,6,5.549
3,7,7,6.474
3,7,8,7.399
3,7,9,8.324
3,8,1,0.926
3,8,2,1.852
3,8,3,2.778
3,8,4,3.704
3,8,5,4.629
3,8,6,5.555
3,8,7,6.481
3,8,8,7.407
3,8,9,8.333
